id,activityhour,steptotal,totalintensity,averageintensity,calories
4445114986,2016-04-21 18:00:00.000000,444,25,0.416667,123
4445114986,2016-04-21 19:00:00.000000,106,7,0.116667,85
4445114986,2016-04-21 20:00:00.000000,327,12,0.2,102
4445114986,2016-04-21 21:00:00.000000,158,8,0.133333,88
4445114986,2016-04-21 22:00:00.000000,182,11,0.183333,93
4445114986,2016-04-21 23:00:00.000000,100,9,0.15,87
4445114986,2016-04-22 00:00:00.000000,112,8,0.133333,87
4445114986,2016-04-22 01:00:00.000000,107,10,0.166667,90
4445114986,2016-04-22 02:00:00.000000,206,3,0.05,84
4445114986,2016-04-22 03:00:00.000000,8,1,0.016667,71
4445114986,2016-04-22 04:00:00.000000,0,0,0,69
4445114986,2016-04-22 05:00:00.000000,0,0,0,70
4445114986,2016-04-22 06:00:00.000000,62,7,0.116667,82
4445114986,2016-04-22 07:00:00.000000,0,0,0,69
4445114986,2016-04-22 08:00:00.000000,0,0,0,70
4445114986,2016-04-22 09:00:00.000000,8,1,0.016667,71
4445114986,2016-04-22 10:00:00.000000,48,3,0.05,78
4445114986,2016-04-22 11:00:00.000000,467,19,0.316667,117
4445114986,2016-04-22 12:00:00.000000,815,37,0.616667,156
4445114986,2016-04-22 13:00:00.000000,330,22,0.366667,118
4445114986,2016-04-22 14:00:00.000000,109,11,0.183333,94
4445114986,2016-04-22 15:00:00.000000,262,17,0.283333,108
4445114986,2016-04-22 16:00:00.000000,200,11,0.183333,95
4445114986,2016-04-22 17:00:00.000000,451,20,0.333333,118
4445114986,2016-04-22 18:00:00.000000,491,29,0.483333,133
4445114986,2016-04-22 19:00:00.000000,1175,39,0.65,173
4445114986,2016-04-22 20:00:00.000000,487,24,0.4,126
4445114986,2016-04-22 21:00:00.000000,550,20,0.333333,123
4445114986,2016-04-22 22:00:00.000000,444,16,0.266667,113
4445114986,2016-04-22 23:00:00.000000,499,19,0.316667,117
4445114986,2016-04-23 00:00:00.000000,0,0,0,69
4445114986,2016-04-23 01:00:00.000000,0,0,0,69
4445114986,2016-04-23 02:00:00.000000,0,0,0,69
4445114986,2016-04-23 03:00:00.000000,0,0,0,69
4445114986,2016-04-23 04:00:00.000000,0,0,0,69
4445114986,2016-04-23 05:00:00.000000,0,0,0,69
4445114986,2016-04-23 06:00:00.000000,0,0,0,69
4445114986,2016-04-23 07:00:00.000000,0,0,0,69
4445114986,2016-04-23 08:00:00.000000,0,0,0,69
4445114986,2016-04-23 09:00:00.000000,0,0,0,69
4445114986,2016-04-23 10:00:00.000000,0,0,0,69
4445114986,2016-04-23 11:00:00.000000,0,0,0,69
4445114986,2016-04-23 12:00:00.000000,210,9,0.15,90
4445114986,2016-04-23 13:00:00.000000,864,41,0.683333,162
4445114986,2016-04-23 14:00:00.000000,408,14,0.233333,109
4445114986,2016-04-23 15:00:00.000000,39,4,0.066667,82
4445114986,2016-04-23 16:00:00.000000,193,7,0.116667,91
4445114986,2016-04-23 17:00:00.000000,235,6,0.1,91
4445114986,2016-04-23 18:00:00.000000,520,20,0.333333,121
4445114986,2016-04-23 19:00:00.000000,561,24,0.4,128
4445114986,2016-04-23 20:00:00.000000,266,16,0.266667,106
4445114986,2016-04-23 21:00:00.000000,413,21,0.35,118
4445114986,2016-04-23 22:00:00.000000,511,25,0.416667,126
4445114986,2016-04-23 23:00:00.000000,143,14,0.233333,99
4445114986,2016-04-24 00:00:00.000000,148,12,0.2,97
4445114986,2016-04-24 01:00:00.000000,232,14,0.233333,101
4445114986,2016-04-24 02:00:00.000000,80,6,0.1,82
4445114986,2016-04-24 03:00:00.000000,0,0,0,69
4445114986,2016-04-24 04:00:00.000000,0,0,0,69
4445114986,2016-04-24 05:00:00.000000,0,0,0,69
4445114986,2016-04-24 06:00:00.000000,0,0,0,69
4445114986,2016-04-24 07:00:00.000000,0,0,0,69
4445114986,2016-04-24 08:00:00.000000,0,0,0,69
4445114986,2016-04-24 09:00:00.000000,693,29,0.483333,139
4445114986,2016-04-24 10:00:00.000000,303,15,0.25,105
4445114986,2016-04-24 11:00:00.000000,644,22,0.366667,128
4445114986,2016-04-24 12:00:00.000000,223,14,0.233333,100
4445114986,2016-04-24 13:00:00.000000,113,7,0.116667,88
4445114986,2016-04-24 14:00:00.000000,88,8,0.133333,87
4445114986,2016-04-24 15:00:00.000000,299,14,0.233333,103
4445114986,2016-04-24 16:00:00.000000,425,18,0.3,115
4445114986,2016-04-24 17:00:00.000000,579,20,0.333333,123
4445114986,2016-04-24 18:00:00.000000,324,17,0.283333,109
4445114986,2016-04-24 19:00:00.000000,494,20,0.333333,121
4445114986,2016-04-24 20:00:00.000000,230,17,0.283333,106
4445114986,2016-04-24 21:00:00.000000,80,7,0.116667,84
4445114986,2016-04-24 22:00:00.000000,0,0,0,69
4445114986,2016-04-24 23:00:00.000000,47,4,0.066667,78
4445114986,2016-04-25 00:00:00.000000,99,8,0.133333,86
4445114986,2016-04-25 01:00:00.000000,83,5,0.083333,82
4445114986,2016-04-25 02:00:00.000000,0,0,0,69
4445114986,2016-04-25 03:00:00.000000,0,0,0,69
4445114986,2016-04-25 04:00:00.000000,8,1,0.016667,71
4445114986,2016-04-25 05:00:00.000000,76,6,0.1,82
4445114986,2016-04-25 06:00:00.000000,0,0,0,69
4445114986,2016-04-25 07:00:00.000000,53,3,0.05,76
4445114986,2016-04-25 08:00:00.000000,8,1,0.016667,71
4445114986,2016-04-25 09:00:00.000000,0,0,0,69
4445114986,2016-04-25 10:00:00.000000,0,0,0,69
4445114986,2016-04-25 11:00:00.000000,0,0,0,69
4445114986,2016-04-25 12:00:00.000000,0,0,0,69
4445114986,2016-04-25 13:00:00.000000,0,0,0,69
4445114986,2016-04-25 14:00:00.000000,340,17,0.283333,108
4445114986,2016-04-25 15:00:00.000000,248,17,0.283333,106
4445114986,2016-04-25 16:00:00.000000,360,17,0.283333,110
4445114986,2016-04-25 17:00:00.000000,595,30,0.5,137
4445114986,2016-04-25 18:00:00.000000,94,6,0.1,83
4445114986,2016-04-25 19:00:00.000000,428,15,0.25,109
4445114986,2016-04-25 20:00:00.000000,147,10,0.166667,92
4445114986,2016-04-25 21:00:00.000000,158,10,0.166667,93
4445114986,2016-04-25 22:00:00.000000,386,18,0.3,112
4445114986,2016-04-25 23:00:00.000000,302,15,0.25,104
4445114986,2016-04-26 00:00:00.000000,0,0,0,70
4445114986,2016-04-26 01:00:00.000000,186,15,0.25,100
4445114986,2016-04-26 02:00:00.000000,0,0,0,69
4445114986,2016-04-26 03:00:00.000000,0,0,0,69
4445114986,2016-04-26 04:00:00.000000,10,1,0.016667,71
4445114986,2016-04-26 05:00:00.000000,17,1,0.016667,71
4445114986,2016-04-26 06:00:00.000000,0,0,0,69
4445114986,2016-04-26 07:00:00.000000,19,2,0.033333,74
4445114986,2016-04-26 08:00:00.000000,0,0,0,70
4445114986,2016-04-26 09:00:00.000000,0,0,0,69
4445114986,2016-04-26 10:00:00.000000,119,8,0.133333,87
4445114986,2016-04-26 11:00:00.000000,374,24,0.4,119
4445114986,2016-04-26 12:00:00.000000,355,19,0.316667,112
4445114986,2016-04-26 13:00:00.000000,265,15,0.25,102
4445114986,2016-04-26 14:00:00.000000,151,8,0.133333,90
4445114986,2016-04-26 15:00:00.000000,159,10,0.166667,93
4445114986,2016-04-26 16:00:00.000000,10,1,0.016667,73
4445114986,2016-04-26 17:00:00.000000,180,12,0.2,96
4445114986,2016-04-26 18:00:00.000000,357,20,0.333333,115
4445114986,2016-04-26 19:00:00.000000,3567,98,1.633333,315
4445114986,2016-04-26 20:00:00.000000,81,8,0.133333,88
4445114986,2016-04-26 21:00:00.000000,13,1,0.016667,73
4445114986,2016-04-26 22:00:00.000000,95,6,0.1,83
4445114986,2016-04-26 23:00:00.000000,368,20,0.333333,115
4445114986,2016-04-27 00:00:00.000000,7,1,0.016667,72
4445114986,2016-04-27 01:00:00.000000,62,4,0.066667,80
4445114986,2016-04-27 02:00:00.000000,103,10,0.166667,91
4445114986,2016-04-27 03:00:00.000000,17,2,0.033333,73
4445114986,2016-04-27 04:00:00.000000,0,0,0,69
4445114986,2016-04-27 05:00:00.000000,23,1,0.016667,71
4445114986,2016-04-27 06:00:00.000000,12,1,0.016667,71
4445114986,2016-04-27 07:00:00.000000,0,0,0,69
4445114986,2016-04-27 08:00:00.000000,0,0,0,69
4445114986,2016-04-27 09:00:00.000000,0,0,0,70
4445114986,2016-04-27 10:00:00.000000,42,1,0.016667,73
4445114986,2016-04-27 11:00:00.000000,58,6,0.1,83
4445114986,2016-04-27 12:00:00.000000,392,15,0.25,109
4445114986,2016-04-27 13:00:00.000000,197,11,0.183333,96
4445114986,2016-04-27 14:00:00.000000,92,10,0.166667,90
4445114986,2016-04-27 15:00:00.000000,129,8,0.133333,88
4445114986,2016-04-27 16:00:00.000000,326,15,0.25,106
4445114986,2016-04-27 17:00:00.000000,318,17,0.283333,108
4445114986,2016-04-27 18:00:00.000000,3941,108,1.8,338
4445114986,2016-04-27 19:00:00.000000,405,17,0.283333,112
4445114986,2016-04-27 20:00:00.000000,218,15,0.25,103
4445114986,2016-04-27 21:00:00.000000,420,17,0.283333,112
4445114986,2016-04-27 22:00:00.000000,54,6,0.1,82
4445114986,2016-04-27 23:00:00.000000,427,27,0.45,126
4445114986,2016-04-28 00:00:00.000000,0,0,0,70
4445114986,2016-04-28 01:00:00.000000,183,13,0.216667,97
4445114986,2016-04-28 02:00:00.000000,38,2,0.033333,74
4445114986,2016-04-28 03:00:00.000000,13,2,0.033333,73
4445114986,2016-04-28 04:00:00.000000,24,2,0.033333,73
4445114986,2016-04-28 05:00:00.000000,0,0,0,69
4445114986,2016-04-28 06:00:00.000000,0,0,0,69
4445114986,2016-04-28 07:00:00.000000,7,1,0.016667,71
4445114986,2016-04-28 08:00:00.000000,7,1,0.016667,71
4445114986,2016-04-28 09:00:00.000000,0,0,0,69
4445114986,2016-04-28 10:00:00.000000,6,1,0.016667,71
4445114986,2016-04-28 11:00:00.000000,270,11,0.183333,96
4445114986,2016-04-28 12:00:00.000000,387,21,0.35,116
4445114986,2016-04-28 13:00:00.000000,110,7,0.116667,87
4445114986,2016-04-28 14:00:00.000000,443,21,0.35,118
4445114986,2016-04-28 15:00:00.000000,455,16,0.266667,113
4445114986,2016-04-28 16:00:00.000000,496,29,0.483333,131
4445114986,2016-04-28 17:00:00.000000,10,2,0.033333,75
4445114986,2016-04-28 18:00:00.000000,469,23,0.383333,123
4445114986,2016-04-28 19:00:00.000000,595,23,0.383333,127
4445114986,2016-04-28 20:00:00.000000,226,15,0.25,103
4445114986,2016-04-28 21:00:00.000000,134,8,0.133333,87
4445114986,2016-04-28 22:00:00.000000,323,16,0.266667,107
4445114986,2016-04-28 23:00:00.000000,297,22,0.366667,114
4445114986,2016-04-29 00:00:00.000000,0,0,0,69
4445114986,2016-04-29 01:00:00.000000,80,7,0.116667,84
4445114986,2016-04-29 02:00:00.000000,0,0,0,69
4445114986,2016-04-29 03:00:00.000000,0,0,0,69
4445114986,2016-04-29 04:00:00.000000,95,3,0.05,77
4445114986,2016-04-29 05:00:00.000000,0,0,0,69
4445114986,2016-04-29 06:00:00.000000,0,0,0,69
4445114986,2016-04-29 07:00:00.000000,42,2,0.033333,75
4445114986,2016-04-29 08:00:00.000000,18,2,0.033333,73
4445114986,2016-04-29 09:00:00.000000,0,0,0,69
4445114986,2016-04-29 10:00:00.000000,0,0,0,69
4445114986,2016-04-29 11:00:00.000000,0,0,0,69
4445114986,2016-04-29 12:00:00.000000,0,0,0,69
4445114986,2016-04-29 13:00:00.000000,237,13,0.216667,98
4445114986,2016-04-29 14:00:00.000000,145,12,0.2,95
4445114986,2016-04-29 15:00:00.000000,148,9,0.15,91
4445114986,2016-04-29 16:00:00.000000,468,19,0.316667,117
4445114986,2016-04-29 17:00:00.000000,661,34,0.566667,145
4445114986,2016-04-29 18:00:00.000000,614,30,0.5,138
4445114986,2016-04-29 19:00:00.000000,207,12,0.2,99
4445114986,2016-04-29 20:00:00.000000,369,22,0.366667,118
4445114986,2016-04-29 21:00:00.000000,341,15,0.25,108
4445114986,2016-04-29 22:00:00.000000,612,28,0.466667,136
4445114986,2016-04-29 23:00:00.000000,621,18,0.3,120
4445114986,2016-04-30 00:00:00.000000,165,6,0.1,84
4445114986,2016-04-30 01:00:00.000000,67,4,0.066667,79
4445114986,2016-04-30 02:00:00.000000,0,0,0,69
4445114986,2016-04-30 03:00:00.000000,0,0,0,69
4445114986,2016-04-30 04:00:00.000000,0,0,0,69
4445114986,2016-04-30 05:00:00.000000,23,2,0.033333,73
4445114986,2016-04-30 06:00:00.000000,0,0,0,69
4445114986,2016-04-30 07:00:00.000000,0,0,0,69
4445114986,2016-04-30 08:00:00.000000,427,29,0.483333,130
4445114986,2016-04-30 09:00:00.000000,363,16,0.266667,111
4445114986,2016-04-30 10:00:00.000000,78,4,0.066667,80
4445114986,2016-04-30 11:00:00.000000,136,6,0.1,86
4445114986,2016-04-30 12:00:00.000000,415,22,0.366667,120
4445114986,2016-04-30 13:00:00.000000,464,22,0.366667,120
4445114986,2016-04-30 14:00:00.000000,40,3,0.05,79
4445114986,2016-04-30 15:00:00.000000,786,28,0.466667,141
4445114986,2016-04-30 16:00:00.000000,707,26,0.433333,137
4445114986,2016-04-30 17:00:00.000000,597,18,0.3,120
4445114986,2016-04-30 18:00:00.000000,551,28,0.466667,134
4445114986,2016-04-30 19:00:00.000000,643,33,0.55,144
4445114986,2016-04-30 20:00:00.000000,38,3,0.05,76
4445114986,2016-04-30 21:00:00.000000,112,11,0.183333,93
4445114986,2016-04-30 22:00:00.000000,384,17,0.283333,112
4445114986,2016-04-30 23:00:00.000000,226,12,0.2,98
4445114986,2016-05-01 00:00:00.000000,125,8,0.133333,87
4445114986,2016-05-01 01:00:00.000000,22,1,0.016667,73
4445114986,2016-05-01 02:00:00.000000,0,0,0,69
4445114986,2016-05-01 03:00:00.000000,0,0,0,69
4445114986,2016-05-01 04:00:00.000000,0,0,0,69
4445114986,2016-05-01 05:00:00.000000,0,0,0,69
4445114986,2016-05-01 06:00:00.000000,0,0,0,69
4445114986,2016-05-01 07:00:00.000000,35,3,0.05,76
4445114986,2016-05-01 08:00:00.000000,47,1,0.016667,74
4445114986,2016-05-01 09:00:00.000000,14,2,0.033333,73
4445114986,2016-05-01 10:00:00.000000,8,1,0.016667,71
4445114986,2016-05-01 11:00:00.000000,46,4,0.066667,80
4445114986,2016-05-01 12:00:00.000000,269,15,0.25,104
4445114986,2016-05-01 13:00:00.000000,791,39,0.65,157
4445114986,2016-05-01 14:00:00.000000,414,14,0.233333,108
4445114986,2016-05-01 15:00:00.000000,1298,38,0.633333,174
4445114986,2016-05-01 16:00:00.000000,222,9,0.15,95
4445114986,2016-05-01 17:00:00.000000,316,13,0.216667,103
4445114986,2016-05-01 18:00:00.000000,110,8,0.133333,89
4445114986,2016-05-01 19:00:00.000000,459,26,0.433333,128
4445114986,2016-05-01 20:00:00.000000,289,10,0.166667,98
4445114986,2016-05-01 21:00:00.000000,213,14,0.233333,101
4445114986,2016-05-01 22:00:00.000000,379,24,0.4,121
4445114986,2016-05-01 23:00:00.000000,175,10,0.166667,93
4445114986,2016-05-02 00:00:00.000000,0,0,0,69
4445114986,2016-05-02 01:00:00.000000,52,3,0.05,76
4445114986,2016-05-02 02:00:00.000000,12,1,0.016667,71
4445114986,2016-05-02 03:00:00.000000,0,0,0,70
4445114986,2016-05-02 04:00:00.000000,11,2,0.033333,73
4445114986,2016-05-02 05:00:00.000000,0,0,0,69
4445114986,2016-05-02 06:00:00.000000,0,0,0,69
4445114986,2016-05-02 07:00:00.000000,0,0,0,69
4445114986,2016-05-02 08:00:00.000000,54,3,0.05,76
4445114986,2016-05-02 09:00:00.000000,0,0,0,69
4445114986,2016-05-02 10:00:00.000000,9,1,0.016667,71
4445114986,2016-05-02 11:00:00.000000,71,5,0.083333,81
4445114986,2016-05-02 12:00:00.000000,432,17,0.283333,113
4445114986,2016-05-02 13:00:00.000000,256,14,0.233333,102
4445114986,2016-05-02 14:00:00.000000,277,15,0.25,104
4445114986,2016-05-02 15:00:00.000000,202,8,0.133333,91
4445114986,2016-05-02 16:00:00.000000,172,12,0.2,95
4445114986,2016-05-02 17:00:00.000000,15,1,0.016667,72
4445114986,2016-05-02 18:00:00.000000,3764,106,1.766667,329
4445114986,2016-05-02 19:00:00.000000,264,18,0.3,109
4445114986,2016-05-02 20:00:00.000000,483,27,0.45,128
4445114986,2016-05-02 21:00:00.000000,420,30,0.5,132
4445114986,2016-05-02 22:00:00.000000,218,11,0.183333,96
4445114986,2016-05-02 23:00:00.000000,198,15,0.25,101
4445114986,2016-05-03 00:00:00.000000,0,0,0,69
4445114986,2016-05-03 01:00:00.000000,78,4,0.066667,78
4445114986,2016-05-03 02:00:00.000000,0,0,0,70
4445114986,2016-05-03 03:00:00.000000,0,0,0,69
4445114986,2016-05-03 04:00:00.000000,0,0,0,69
4445114986,2016-05-03 05:00:00.000000,0,0,0,69
4445114986,2016-05-03 06:00:00.000000,0,0,0,69
4445114986,2016-05-03 07:00:00.000000,6,1,0.016667,71
4445114986,2016-05-03 08:00:00.000000,246,12,0.2,99
4445114986,2016-05-03 09:00:00.000000,93,4,0.066667,79
4445114986,2016-05-03 10:00:00.000000,7,1,0.016667,71
4445114986,2016-05-03 11:00:00.000000,29,4,0.066667,78
4445114986,2016-05-03 12:00:00.000000,227,17,0.283333,106
4445114986,2016-05-03 13:00:00.000000,514,28,0.466667,132
4445114986,2016-05-03 14:00:00.000000,188,11,0.183333,95
4445114986,2016-05-03 15:00:00.000000,533,33,0.55,140
4445114986,2016-05-03 16:00:00.000000,468,29,0.483333,131
4445114986,2016-05-03 17:00:00.000000,37,3,0.05,76
4445114986,2016-05-03 18:00:00.000000,3955,109,1.816667,342
4445114986,2016-05-03 19:00:00.000000,245,19,0.316667,110
4445114986,2016-05-03 20:00:00.000000,185,12,0.2,98
4445114986,2016-05-03 21:00:00.000000,337,20,0.333333,114
4445114986,2016-05-03 22:00:00.000000,215,11,0.183333,96
4445114986,2016-05-03 23:00:00.000000,139,9,0.15,89
4445114986,2016-05-04 00:00:00.000000,92,6,0.1,82
4445114986,2016-05-04 01:00:00.000000,45,3,0.05,78
4445114986,2016-05-04 02:00:00.000000,31,3,0.05,75
4445114986,2016-05-04 03:00:00.000000,0,0,0,69
4445114986,2016-05-04 04:00:00.000000,0,0,0,69
4445114986,2016-05-04 05:00:00.000000,10,2,0.033333,73
4445114986,2016-05-04 06:00:00.000000,54,4,0.066667,78
4445114986,2016-05-04 07:00:00.000000,25,4,0.066667,77
4445114986,2016-05-04 08:00:00.000000,0,0,0,70
4445114986,2016-05-04 09:00:00.000000,0,0,0,69
4445114986,2016-05-04 10:00:00.000000,14,1,0.016667,71
4445114986,2016-05-04 11:00:00.000000,28,4,0.066667,79
4445114986,2016-05-04 12:00:00.000000,207,15,0.25,102
4445114986,2016-05-04 13:00:00.000000,110,9,0.15,89
4445114986,2016-05-04 14:00:00.000000,38,4,0.066667,80
4445114986,2016-05-04 15:00:00.000000,232,16,0.266667,103
4445114986,2016-05-04 16:00:00.000000,133,10,0.166667,91
4445114986,2016-05-04 17:00:00.000000,173,10,0.166667,92
4445114986,2016-05-04 18:00:00.000000,400,19,0.316667,114
4445114986,2016-05-04 19:00:00.000000,737,29,0.483333,142
4445114986,2016-05-04 20:00:00.000000,122,11,0.183333,93
4445114986,2016-05-04 21:00:00.000000,144,9,0.15,90
4445114986,2016-05-04 22:00:00.000000,30,2,0.033333,75
4445114986,2016-05-04 23:00:00.000000,298,19,0.316667,110
4445114986,2016-05-05 00:00:00.000000,9,1,0.016667,71
4445114986,2016-05-05 01:00:00.000000,74,5,0.083333,81
4445114986,2016-05-05 02:00:00.000000,0,0,0,69
4445114986,2016-05-05 03:00:00.000000,0,0,0,69
4445114986,2016-05-05 04:00:00.000000,0,0,0,69
4445114986,2016-05-05 05:00:00.000000,14,2,0.033333,73
4445114986,2016-05-05 06:00:00.000000,0,0,0,69
4445114986,2016-05-05 07:00:00.000000,44,3,0.05,76
4445114986,2016-05-05 08:00:00.000000,21,3,0.05,75
4445114986,2016-05-05 09:00:00.000000,0,0,0,69
4445114986,2016-05-05 10:00:00.000000,0,0,0,70
4445114986,2016-05-05 11:00:00.000000,0,0,0,70
4445114986,2016-05-05 12:00:00.000000,210,13,0.216667,99
4445114986,2016-05-05 13:00:00.000000,96,10,0.166667,91
4445114986,2016-05-05 14:00:00.000000,530,30,0.5,135
4445114986,2016-05-05 15:00:00.000000,172,12,0.2,96
4445114986,2016-05-05 16:00:00.000000,842,34,0.566667,141
4445114986,2016-05-05 17:00:00.000000,454,20,0.333333,118
4445114986,2016-05-05 18:00:00.000000,125,9,0.15,90
4445114986,2016-05-05 19:00:00.000000,372,16,0.266667,107
4445114986,2016-05-05 20:00:00.000000,0,0,0,71
4445114986,2016-05-05 21:00:00.000000,349,12,0.2,102
4445114986,2016-05-05 22:00:00.000000,244,18,0.3,108
4445114986,2016-05-05 23:00:00.000000,244,15,0.25,103
4445114986,2016-05-06 00:00:00.000000,33,2,0.033333,74
4445114986,2016-05-06 01:00:00.000000,111,12,0.2,92
4445114986,2016-05-06 02:00:00.000000,7,1,0.016667,71
4445114986,2016-05-06 03:00:00.000000,44,4,0.066667,77
4445114986,2016-05-06 04:00:00.000000,12,1,0.016667,72
4445114986,2016-05-06 05:00:00.000000,0,0,0,69
4445114986,2016-05-06 06:00:00.000000,0,0,0,69
4445114986,2016-05-06 07:00:00.000000,86,7,0.116667,84
4445114986,2016-05-06 08:00:00.000000,447,10,0.166667,103
4445114986,2016-05-06 09:00:00.000000,22,1,0.016667,72
4445114986,2016-05-06 10:00:00.000000,11,1,0.016667,72
4445114986,2016-05-06 11:00:00.000000,58,5,0.083333,82
4445114986,2016-05-06 12:00:00.000000,341,19,0.316667,112
4445114986,2016-05-06 13:00:00.000000,377,18,0.3,113
4445114986,2016-05-06 14:00:00.000000,150,11,0.183333,92
4445114986,2016-05-06 15:00:00.000000,104,7,0.116667,85
4445114986,2016-05-06 16:00:00.000000,133,10,0.166667,92
4445114986,2016-05-06 17:00:00.000000,340,24,0.4,120
4445114986,2016-05-06 18:00:00.000000,669,33,0.55,144
4445114986,2016-05-06 19:00:00.000000,597,16,0.266667,120
4445114986,2016-05-06 20:00:00.000000,233,13,0.216667,100
4445114986,2016-05-06 21:00:00.000000,10,1,0.016667,75
4445114986,2016-05-06 22:00:00.000000,162,11,0.183333,94
4445114986,2016-05-06 23:00:00.000000,567,22,0.366667,127
4445114986,2016-05-07 00:00:00.000000,201,10,0.166667,94
4445114986,2016-05-07 01:00:00.000000,165,10,0.166667,92
4445114986,2016-05-07 02:00:00.000000,55,5,0.083333,79
4445114986,2016-05-07 03:00:00.000000,0,0,0,69
4445114986,2016-05-07 04:00:00.000000,0,0,0,69
4445114986,2016-05-07 05:00:00.000000,0,0,0,69
4445114986,2016-05-07 06:00:00.000000,15,3,0.05,74
4445114986,2016-05-07 07:00:00.000000,7,1,0.016667,71
4445114986,2016-05-07 08:00:00.000000,0,0,0,70
4445114986,2016-05-07 09:00:00.000000,270,14,0.233333,98
4445114986,2016-05-07 10:00:00.000000,3403,92,1.533333,299
4445114986,2016-05-07 11:00:00.000000,0,0,0,69
4445114986,2016-05-07 12:00:00.000000,0,0,0,69
4445114986,2016-05-07 13:00:00.000000,0,0,0,69
4445114986,2016-05-07 14:00:00.000000,14,2,0.033333,73
4445114986,2016-05-07 15:00:00.000000,0,0,0,69
4445114986,2016-05-07 16:00:00.000000,0,0,0,69
4445114986,2016-05-07 17:00:00.000000,154,4,0.066667,84
4445114986,2016-05-07 18:00:00.000000,359,17,0.283333,110
4445114986,2016-05-07 19:00:00.000000,138,12,0.2,95
4445114986,2016-05-07 20:00:00.000000,155,14,0.233333,99
4445114986,2016-05-07 21:00:00.000000,41,4,0.066667,79
4445114986,2016-05-07 22:00:00.000000,190,6,0.1,85
4445114986,2016-05-07 23:00:00.000000,0,0,0,69
4445114986,2016-05-08 00:00:00.000000,0,0,0,69
4445114986,2016-05-08 01:00:00.000000,0,0,0,69
4445114986,2016-05-08 02:00:00.000000,0,0,0,69
4445114986,2016-05-08 03:00:00.000000,0,0,0,69
4445114986,2016-05-08 04:00:00.000000,0,0,0,69
4445114986,2016-05-08 05:00:00.000000,0,0,0,69
4445114986,2016-05-08 06:00:00.000000,0,0,0,69
4445114986,2016-05-08 07:00:00.000000,0,0,0,69
4445114986,2016-05-08 08:00:00.000000,0,0,0,69
4445114986,2016-05-08 09:00:00.000000,147,11,0.183333,94
4445114986,2016-05-08 10:00:00.000000,219,12,0.2,98
4445114986,2016-05-08 11:00:00.000000,539,11,0.183333,109
4445114986,2016-05-08 12:00:00.000000,415,24,0.4,122
4445114986,2016-05-08 13:00:00.000000,864,32,0.533333,149
4445114986,2016-05-08 14:00:00.000000,939,36,0.6,158
4445114986,2016-05-08 15:00:00.000000,1217,46,0.766667,183
4445114986,2016-05-08 16:00:00.000000,630,33,0.55,143
4445114986,2016-05-08 17:00:00.000000,765,35,0.583333,139
4445114986,2016-05-08 18:00:00.000000,238,16,0.266667,104
4445114986,2016-05-08 19:00:00.000000,692,36,0.6,149
4445114986,2016-05-08 20:00:00.000000,378,15,0.25,108
4445114986,2016-05-08 21:00:00.000000,42,2,0.033333,75
4445114986,2016-05-08 22:00:00.000000,191,12,0.2,96
4445114986,2016-05-08 23:00:00.000000,27,3,0.05,75
4445114986,2016-05-09 00:00:00.000000,4,1,0.016667,71
4445114986,2016-05-09 01:00:00.000000,10,2,0.033333,72
4445114986,2016-05-09 02:00:00.000000,8,1,0.016667,71
4445114986,2016-05-09 03:00:00.000000,11,1,0.016667,71
4445114986,2016-05-09 04:00:00.000000,0,0,0,69
4445114986,2016-05-09 05:00:00.000000,0,0,0,69
4445114986,2016-05-09 06:00:00.000000,40,3,0.05,75
4445114986,2016-05-09 07:00:00.000000,18,2,0.033333,72
4445114986,2016-05-09 08:00:00.000000,0,0,0,69
4445114986,2016-05-09 09:00:00.000000,18,3,0.05,75
4445114986,2016-05-09 10:00:00.000000,341,15,0.25,106
4445114986,2016-05-09 11:00:00.000000,839,31,0.516667,148
4445114986,2016-05-09 12:00:00.000000,96,7,0.116667,85
4445114986,2016-05-09 13:00:00.000000,411,23,0.383333,121
4445114986,2016-05-09 14:00:00.000000,522,16,0.266667,115
4445114986,2016-05-09 15:00:00.000000,135,11,0.183333,91
4445114986,2016-05-09 16:00:00.000000,232,13,0.216667,100
4445114986,2016-05-09 17:00:00.000000,160,11,0.183333,93
4445114986,2016-05-09 18:00:00.000000,127,12,0.2,94
4445114986,2016-05-09 19:00:00.000000,336,26,0.433333,121
4445114986,2016-05-09 20:00:00.000000,839,33,0.55,150
4445114986,2016-05-09 21:00:00.000000,479,19,0.316667,119
4445114986,2016-05-09 22:00:00.000000,402,16,0.266667,111
4445114986,2016-05-09 23:00:00.000000,247,20,0.333333,111
4445114986,2016-05-10 00:00:00.000000,106,8,0.133333,85
4445114986,2016-05-10 01:00:00.000000,46,5,0.083333,78
4445114986,2016-05-10 02:00:00.000000,32,2,0.033333,75
4445114986,2016-05-10 03:00:00.000000,0,0,0,69
4445114986,2016-05-10 04:00:00.000000,0,0,0,69
4445114986,2016-05-10 05:00:00.000000,39,3,0.05,76
4445114986,2016-05-10 06:00:00.000000,0,0,0,69
4445114986,2016-05-10 07:00:00.000000,6,1,0.016667,71
4445114986,2016-05-10 08:00:00.000000,86,4,0.066667,79
4445114986,2016-05-10 09:00:00.000000,16,1,0.016667,71
4445114986,2016-05-10 10:00:00.000000,79,5,0.083333,81
4445114986,2016-05-10 11:00:00.000000,189,10,0.166667,93
